SISTEMA,REGION,PROVINCIA,MUNICIPIO,GRUPO,SUB GRUPO PDSS,CANTIDAD,POB USUARIA,VALOR AUTORIZADO RD$,MES,ALTO_COSTO,MES_NUM
SIRS,REGION II,PUERTO PLATA,VILLA ISABELA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR RODILLA,4,1,254.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,VILLA ISABELA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,133,43,9612.8,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,VILLA ISABELA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,49,32,3381.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,VILLA ISABELA,REHABILITACION,TERAPIAS REHABILITACION,63,7,24930.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,54,31,11200.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,1,1,100.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),EMERGENCIA,EMERGENCIA,46,29,11999.8,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,50,4,11922.53,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),PARTOS,ATENCION DE PARTOS NORMAL,1,1,500.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),CIRUGIA,CIRUGIAS OFTALMOLOGICAS,4,1,5475.72,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,15,9,4302.8,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,355,40,34644.8,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,5,5,625.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,4,4,1383.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,4,2,6850.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,35,15,2392.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,37,12,2491.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,19,17,1254.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),REHABILITACION,TERAPIAS REHABILITACION,43,4,14090.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,ESTERO HONDO(DM),HEMOTERAPIA,DERIVADOS DE LA SANGRE,2,2,140.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,53,31,10700.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),EMERGENCIA,EMERGENCIA,27,22,7632.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,33,2,7183.41,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,17,13,4736.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,297,33,20441.8,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,7,7,2725.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,12,12,2547.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,2,2,1941.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,14,8,927.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,38,8,2542.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,17,8,1173.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,LA ISABELA (DM),REHABILITACION,TERAPIAS REHABILITACION,6,1,3840.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,197,132,41600.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,11,11,1300.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),EMERGENCIA,EMERGENCIA,215,117,54290.4,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,354,8,144230.34,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),PARTOS,ATENCION DE PARTOS NORMAL,2,1,2900.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),CIRUGIA,CIRUGIA,20,10,16555.78,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),CIRUGIA,CIRUGIAS OFTALMOLOGICAS,8,2,26390.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,6,6,4375.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,45,37,14405.8,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,1109,115,109308.6,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,25,20,6406.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,39,34,8174.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,26,12,39768.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,207,47,86192.29,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,121,38,8024.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,64,52,4544.8,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),REHABILITACION,TERAPIAS REHABILITACION,73,10,26480.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,VILLA MONTE LLANO (DM),HEMOTERAPIA,DERIVADOS DE LA SANGRE,1,1,70.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,48,38,10200.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),EMERGENCIA,EMERGENCIA,56,31,12848.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),CIRUGIA,CIRUGIA,8,1,5460.33,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,1,1,368.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,12,9,3742.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,232,28,21761.12,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,10,9,2219.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,4,2,6934.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,8,2,659.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,6,2,413.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,2,2,132.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),REHABILITACION,APARATOS Y PROTESIS,4,1,600.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,CABARETE(DM),REHABILITACION,TERAPIAS REHABILITACION,81,6,29240.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,25,18,5200.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,1,1,100.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),EMERGENCIA,EMERGENCIA,17,13,4746.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,14,1,2124.12,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,1,1,1153.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,5,5,725.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,104,10,9239.4,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,2,2,213.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,6,4,991.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,1,1,1200.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,SABANETA DE YASICA (DM),REHABILITACION,TERAPIAS REHABILITACION,31,3,11380.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,YASICA ARRIBA (DM),APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,12,1,900.0,MARZO,0,3
SIRS,REGION II,PUERTO PLATA,YASICA ARRIBA (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,1,1,61.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,YASICA ARRIBA (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,3,1,185.0,MARZO,1,3
SIRS,REGION II,PUERTO PLATA,YASICA ARRIBA (DM),ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,7,1,550.8,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,13,9,108065.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,14790,9603,3004200.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,362,314,37700.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,SERVICIOS ODONTOLOGICOS,EXTRACCION DENTARIA,4,3,321.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,SERVICIOS ODONTOLOGICOS,EXTRACCION DE CUERPO EXTRANO,1,1,132.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,EMERGENCIA,EMERGENCIA,7563,3690,1760316.75,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,20769,527,6962792.27,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,PARTOS,ATENCION DE PARTOS NORMAL,112,24,102324.93,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,PARTOS,ATENCION DE PARTOS POR CESAREA,150,24,154396.32,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,CIRUGIA,CIRUGIA,1159,422,1050993.43,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,380,82,1596039.95,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,338,277,67304.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,3276,2555,807791.65,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,61642,6754,4579463.96,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,2188,1515,1678787.75,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,3091,2355,618561.5,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,74,62,216800.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,669,470,955333.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS,13,3,12504.44,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS MENORES DE UN ANO,5,2,4161.88,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,3792,1176,1287459.06,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL MENORES DE UN ANO,1,1,1792.0,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR CADERA,8,2,5464.0,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR RODILLA,312,43,22497.47,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO A POLITRAUMATISMO TRAUMA MAYOR,1,1,1770.0,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO A QUEMADURAS GRAVES 3ER GRADO,2,1,5020.0,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,3438,1252,283440.2,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,3572,1247,282715.46,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,REHABILITACION,CONSULTAS REHABILITACION,1,1,1439.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,REHABILITACION,TERAPIAS REHABILITACION,7972,656,3074620.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,HEMOTERAPIA,DERIVADOS DE LA SANGRE,4,4,280.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,SANTIAGO DE LOS CABALLEROS,HEMOTERAPIA,SANGRE TOTAL,23,23,1610.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,1,1,1620.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,737,488,147700.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,49,48,4900.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,EMERGENCIA,EMERGENCIA,827,536,236228.8,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,1118,18,626932.33,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,PARTOS,ATENCION DE PARTOS POR CESAREA,7,1,7200.26,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,CIRUGIA,CIRUGIA,59,16,93144.05,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,4,1,3575.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,33,18,2866.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,189,146,43410.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,3675,417,264307.2,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,100,73,66042.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,177,141,32216.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,2,2,6000.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,51,34,75417.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,98,30,37375.36,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL MENORES DE UN ANO,1,1,1792.0,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,REEMPLAZO ARTICULAR RODILLA,13,2,855.0,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,97,36,8254.0,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,103,39,8057.2,MARZO,1,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,REHABILITACION,TERAPIAS REHABILITACION,302,38,90936.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,VILLAS BISONO,HEMOTERAPIA,SANGRE TOTAL,3,3,210.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,JANICO,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,351,231,70500.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,JANICO,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,7,7,1000.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,JANICO,EMERGENCIA,EMERGENCIA,184,84,42399.0,MARZO,0,3
SIRS,REGION II,SANTIAGO DE LOS CABALLEROS,JANICO,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,426,14,122972.84,MARZO,0,3
